,date,Auto-test,Isolement,Symptômes,Contagion,Fièvre,Contact tracing,Autotests COVID,Essoufflement,Maux de tête,Toux,Système immunitaire,Diarrhée,Urgences,Fatigue,Dépression,Hôpital,Variant omicron,Anxiété,Gamma,Soins à domicile,Voyages,Green Pass,Télétravail,Coronavirus,Soins intensifs,Tests PCR,Tests antigéniques,Certificat sanitaire,Ventilation,Perte de goût,Frontières,Quarantaine,Restrictions,Distanciation sociale,Alpha,Chômage,Gel hydroalcoolique,Réanimation,Aéroports,region,region name
79,2021-11-07,0.0,3,36,29,29,0.0,0.0,0,58,73,0,48,56,69,64,65,0,51,63,32.0,64,0.0,24,5,93.0,22.0,0.0,0,49,0.0,16,27,10,0,50,28,8,23,30,B,Aquitaine
80,2021-11-14,0.0,9,52,37,86,75.0,0.0,31,30,79,0,55,79,67,60,78,0,38,53,0.0,79,38.0,23,6,0.0,53.0,0.0,0,48,0.0,10,20,16,0,53,20,0,0,0,B,Aquitaine
81,2021-11-21,0.0,12,36,38,44,0.0,0.0,0,90,80,22,55,61,57,56,79,19,33,32,22.0,62,100.0,28,7,0.0,57.0,56.0,0,73,0.0,7,20,31,0,55,18,0,23,0,B,Aquitaine
82,2021-11-28,0.0,21,47,41,48,62.0,0.0,24,30,80,0,50,75,57,74,85,100,37,41,0.0,47,65.0,39,9,0.0,0.0,0.0,11,76,0.0,28,41,31,33,46,33,3,45,63,B,Aquitaine
83,2021-12-05,82.0,19,54,44,63,0.0,54.0,35,0,93,75,58,85,60,69,71,38,15,36,57.0,54,24.0,51,7,0.0,0.0,0.0,0,72,0.0,25,35,51,0,55,35,0,0,0,B,Aquitaine
84,2021-12-12,37.0,24,42,71,75,41.0,0.0,0,40,98,0,52,40,63,77,60,16,32,38,19.0,49,0.0,23,8,0.0,24.0,50.0,0,66,0.0,16,44,39,0,52,27,9,66,0,B,Aquitaine
85,2021-12-19,38.0,42,65,100,70,0.0,0.0,44,49,91,43,58,90,65,28,65,47,0,28,0.0,47,0.0,23,8,0.0,62.0,0.0,47,53,0.0,10,44,48,0,44,24,4,85,33,B,Aquitaine
86,2021-12-26,37.0,80,84,89,88,34.0,0.0,0,47,95,0,100,91,78,21,59,60,75,45,0.0,59,0.0,82,10,25.0,86.0,60.0,23,76,100.0,0,28,91,0,55,25,0,98,0,B,Aquitaine
87,2022-01-02,71.0,100,100,84,88,0.0,42.0,0,100,75,97,68,72,77,41,100,48,30,100,51.0,65,49.0,86,10,0.0,94.0,0.0,40,91,0.0,0,36,52,0,60,17,0,100,0,B,Aquitaine
88,2022-01-09,0.0,59,83,87,80,0.0,61.0,40,31,56,0,64,79,76,64,79,34,34,36,0.0,62,25.0,33,7,0.0,90.0,32.0,27,68,0.0,32,29,19,0,66,46,5,55,0,B,Aquitaine
89,2022-01-16,100.0,59,85,96,68,39.0,0.0,0,43,63,0,78,93,57,62,92,31,63,45,0.0,59,0.0,69,6,0.0,48.0,0.0,53,45,0.0,0,0,62,0,65,17,7,48,0,B,Aquitaine
90,2022-01-23,50.0,69,84,78,99,0.0,31.0,36,88,82,30,63,78,77,83,76,13,47,50,0.0,83,0.0,40,6,0.0,44.0,0.0,87,68,24.0,24,17,16,28,62,34,5,42,0,B,Aquitaine
91,2022-01-30,60.0,57,84,64,69,74.0,0.0,0,0,80,0,59,55,94,74,93,9,62,61,100.0,100,0.0,41,5,0.0,35.0,49.0,28,48,0.0,21,19,29,0,50,20,6,38,32,B,Aquitaine
92,2022-02-06,0.0,38,75,71,25,0.0,0.0,47,30,73,0,50,71,100,100,75,8,100,47,0.0,86,0.0,29,5,0.0,45.0,51.0,0,89,0.0,18,23,20,0,47,30,0,22,0,B,Aquitaine
93,2022-02-13,0.0,23,67,51,35,0.0,40.0,57,0,52,0,53,75,83,93,75,6,26,62,0.0,95,0.0,15,4,0.0,20.0,0.0,42,100,0.0,13,24,25,0,67,32,0,35,83,B,Aquitaine
94,2022-02-20,42.0,18,65,44,48,0.0,0.0,21,40,45,0,48,73,68,83,75,8,49,38,0.0,63,0.0,12,4,0.0,0.0,0.0,23,66,0.0,7,7,28,20,40,21,4,34,23,B,Aquitaine
95,2022-02-27,27.0,17,55,29,50,0.0,0.0,0,42,45,20,41,70,67,68,78,13,71,54,74.0,87,0.0,18,3,0.0,0.0,73.0,18,48,0.0,17,0,13,0,47,23,0,39,75,B,Aquitaine
96,2022-03-06,31.0,14,56,23,75,47.0,0.0,0,20,49,24,40,67,62,53,65,5,24,55,0.0,69,37.0,26,3,0.0,25.0,0.0,0,70,19.0,28,39,10,0,44,32,5,23,35,B,Aquitaine
97,2022-03-13,0.0,17,55,47,100,0.0,0.0,0,0,51,0,47,53,79,74,72,6,43,43,0.0,81,40.0,15,3,0.0,0.0,0.0,0,55,0.0,8,13,17,0,47,27,13,13,59,B,Aquitaine
98,2022-03-20,0.0,26,65,41,73,0.0,0.0,0,23,79,41,48,61,73,80,89,0,43,48,33.0,79,28.0,26,3,0.0,0.0,0.0,0,36,0.0,16,0,13,0,68,41,0,23,0,B,Aquitaine
99,2022-03-27,0.0,19,71,73,85,18.0,0.0,0,57,100,20,64,62,76,68,74,10,46,42,19.0,81,0.0,26,2,21.0,0.0,0.0,0,78,0.0,17,6,3,0,54,31,0,0,64,B,Aquitaine
100,2022-04-03,0.0,19,76,67,74,0.0,36.0,44,0,80,0,41,65,65,75,86,8,85,46,0.0,86,25.0,33,2,0.0,20.0,0.0,8,51,21.0,15,13,5,19,50,37,0,17,0,B,Aquitaine
101,2022-04-10,0.0,15,71,66,89,0.0,0.0,0,17,94,100,67,86,79,47,74,6,55,47,64.0,70,0.0,0,2,0.0,0.0,0.0,0,57,0.0,17,13,8,22,67,26,4,0,0,B,Aquitaine
102,2022-04-17,55.0,11,66,51,56,0.0,0.0,24,17,70,0,49,70,69,75,72,0,43,55,0.0,87,0.0,28,2,24.0,0.0,0.0,46,58,0.0,3,16,13,0,60,33,2,22,0,B,Aquitaine
103,2022-04-24,31.0,9,56,37,70,56.0,0.0,71,37,54,0,55,74,70,43,73,5,32,80,0.0,73,0.0,20,2,33.0,0.0,0.0,18,56,0.0,6,12,6,0,49,46,3,26,37,B,Aquitaine
104,2022-05-01,0.0,10,61,0,60,27.0,0.0,18,28,60,0,43,73,67,63,79,0,22,34,0.0,81,81.0,31,2,0.0,0.0,0.0,19,41,0.0,12,10,5,0,48,52,0,38,0,B,Aquitaine
105,2022-05-08,0.0,8,44,21,44,0.0,0.0,43,21,46,0,41,84,60,100,89,0,29,55,0.0,90,20.0,27,2,0.0,0.0,0.0,0,43,0.0,12,8,4,18,51,47,8,12,0,B,Aquitaine
106,2022-05-15,0.0,8,66,33,60,0.0,0.0,22,33,58,41,57,100,73,93,100,0,71,31,0.0,77,0.0,19,1,28.0,0.0,0.0,14,71,0.0,13,17,4,0,44,25,0,49,0,B,Aquitaine
107,2022-05-22,0.0,6,55,35,52,0.0,24.0,0,30,35,0,48,72,92,74,64,3,28,63,0.0,64,0.0,34,1,51.0,0.0,0.0,0,38,13.0,10,14,6,0,58,33,0,0,0,B,Aquitaine
108,2022-05-29,0.0,3,61,15,60,0.0,0.0,30,27,46,19,44,83,58,66,79,0,57,38,0.0,72,0.0,48,1,0.0,0.0,51.0,0,38,0.0,12,0,8,0,43,26,5,19,0,B,Aquitaine
0,2020-05-03,0.0,9,27,0,21,0.0,0.0,31,46,18,0,53,44,48,0,38,0,13,0,,28,0.0,0,100,0.0,0.0,0.0,0,13,0.0,28,17,0,41,63,100,83,43,0,C,Auvergne
1,2020-05-10,0.0,0,30,0,16,0.0,0.0,28,19,22,62,59,36,39,0,39,0,0,0,,9,0.0,90,89,0.0,0.0,0.0,73,21,0.0,87,19,0,0,46,48,100,37,80,C,Auvergne
2,2020-05-17,0.0,0,39,21,22,24.0,59.0,46,0,8,0,37,43,34,75,30,0,71,32,,24,0.0,30,67,0.0,0.0,0.0,0,0,0.0,48,19,0,0,56,31,28,64,0,C,Auvergne
3,2020-05-24,0.0,13,22,0,16,0.0,0.0,0,31,0,0,30,0,59,36,35,0,16,17,,39,0.0,71,49,0.0,0.0,0.0,0,0,0.0,41,18,0,57,36,62,61,15,38,C,Auvergne
4,2020-05-31,0.0,0,12,0,22,0.0,0.0,25,18,25,32,53,42,65,42,20,0,0,0,,9,27.0,0,39,0.0,0.0,34.0,0,19,0.0,56,0,0,45,42,38,33,0,0,C,Auvergne
5,2020-06-07,0.0,7,28,14,0,0.0,0.0,0,0,24,0,57,39,51,0,53,0,0,15,,36,0.0,23,29,0.0,0.0,0.0,0,28,0.0,55,22,0,0,32,57,13,24,0,C,Auvergne
6,2020-06-14,0.0,10,28,19,19,31.0,0.0,0,0,11,32,48,25,47,57,63,0,17,14,,39,38.0,67,30,0.0,0.0,69.0,0,36,0.0,18,27,15,100,42,47,29,0,0,C,Auvergne
7,2020-06-21,0.0,13,33,20,18,0.0,0.0,22,0,0,0,71,44,31,32,56,0,0,0,,14,0.0,32,33,0.0,0.0,0.0,0,0,17.0,18,0,0,0,30,0,0,0,0,C,Auvergne
8,2020-06-28,0.0,0,27,16,0,0.0,0.0,0,0,16,0,60,0,63,0,66,0,0,35,,78,0.0,18,27,0.0,0.0,0.0,0,0,0.0,65,28,0,28,34,36,0,22,0,C,Auvergne
9,2020-07-05,0.0,12,36,15,12,0.0,0.0,0,0,8,25,40,48,64,93,43,0,0,47,,27,0.0,0,32,59.0,0.0,44.0,0,24,0.0,25,48,17,53,9,23,9,0,0,C,Auvergne
10,2020-07-12,0.0,0,23,0,79,0.0,0.0,0,24,12,0,71,52,58,0,48,0,0,22,,30,0.0,27,32,0.0,91.0,0.0,0,49,0.0,15,39,16,0,37,15,24,36,34,C,Auvergne
11,2020-07-19,0.0,10,31,63,42,0.0,0.0,0,0,21,0,70,56,62,100,55,0,0,46,,30,0.0,0,34,0.0,0.0,0.0,23,11,30.0,100,63,0,0,53,0,0,0,49,C,Auvergne
12,2020-07-26,0.0,0,36,27,19,0.0,0.0,0,0,0,0,26,80,33,0,34,0,0,62,,29,0.0,41,32,0.0,0.0,0.0,0,54,0.0,33,33,28,81,38,27,13,41,85,C,Auvergne
13,2020-08-02,0.0,0,37,58,34,0.0,0.0,0,0,28,0,54,0,57,25,49,0,0,0,,0,31.0,0,27,31.0,0.0,33.0,27,69,0.0,26,0,23,0,43,20,11,0,0,C,Auvergne
14,2020-08-09,0.0,10,23,38,51,0.0,0.0,0,0,0,0,50,25,72,22,29,0,0,65,,42,0.0,35,27,0.0,0.0,0.0,0,22,0.0,20,64,17,0,30,0,0,0,0,C,Auvergne
15,2020-08-16,0.0,11,45,27,17,0.0,0.0,0,25,23,0,19,0,70,71,42,0,0,16,,23,0.0,62,28,0.0,59.0,0.0,0,0,22.0,23,34,0,0,36,13,0,0,97,C,Auvergne
16,2020-08-23,0.0,17,36,59,0,0.0,0.0,26,0,11,0,64,0,50,32,43,0,38,34,,26,0.0,0,26,0.0,0.0,54.0,0,24,30.0,0,68,0,84,29,42,15,0,38,C,Auvergne
17,2020-08-30,0.0,7,40,21,14,0.0,0.0,0,0,17,0,25,78,54,44,55,0,0,20,,39,0.0,0,28,0.0,0.0,0.0,29,29,0.0,67,0,0,0,63,66,46,0,0,C,Auvergne
18,2020-09-06,0.0,5,61,0,63,0.0,0.0,52,38,46,0,45,0,52,0,43,0,23,0,,35,0.0,41,33,0.0,0.0,0.0,30,41,27.0,22,41,0,39,54,48,31,0,0,C,Auvergne
19,2020-09-13,0.0,10,40,26,22,0.0,0.0,40,0,41,0,46,0,51,40,70,0,0,0,,47,0.0,37,33,46.0,0.0,0.0,0,47,0.0,0,23,0,0,63,85,19,20,0,C,Auvergne
20,2020-09-20,0.0,4,41,25,0,0.0,0.0,23,29,26,0,48,15,48,23,41,0,32,27,,0,0.0,56,28,0.0,22.0,0.0,0,29,0.0,48,0,80,0,50,12,17,0,0,C,Auvergne
21,2020-09-27,0.0,0,48,22,34,0.0,29.0,45,0,27,0,33,30,60,60,49,10,0,29,,16,70.0,25,27,65.0,0.0,0.0,56,46,0.0,0,0,0,0,49,0,17,55,0,C,Auvergne
22,2020-10-04,0.0,5,34,15,24,0.0,0.0,69,0,40,0,45,52,47,57,53,0,0,30,,48,0.0,23,26,86.0,0.0,0.0,0,17,0.0,0,56,29,0,35,0,0,0,0,C,Auvergne
23,2020-10-11,0.0,5,48,19,37,0.0,0.0,42,0,38,0,38,43,55,21,75,0,29,0,,19,0.0,34,29,0.0,0.0,0.0,0,57,19.0,24,17,31,0,65,15,18,56,61,C,Auvergne
24,2020-10-18,0.0,16,47,63,21,59.0,0.0,39,0,40,0,15,29,50,0,56,0,0,0,,13,100.0,18,33,40.0,0.0,0.0,0,0,16.0,0,26,33,0,64,33,23,39,0,C,Auvergne
25,2020-10-25,0.0,9,54,62,14,0.0,20.0,0,0,37,0,44,26,37,22,55,0,22,16,,0,0.0,100,44,0.0,0.0,0.0,0,0,0.0,28,0,39,0,57,63,0,52,0,C,Auvergne
26,2020-11-01,0.0,6,59,0,30,0.0,20.0,0,0,60,21,31,29,29,41,63,0,43,0,,20,28.0,86,37,0.0,0.0,0.0,0,0,0.0,21,0,19,0,20,26,16,36,0,C,Auvergne
27,2020-11-08,0.0,0,45,0,30,0.0,27.0,0,18,22,0,43,0,51,0,59,0,40,25,,19,0.0,83,30,0.0,100.0,0.0,0,28,0.0,0,0,0,36,70,30,11,31,0,C,Auvergne
28,2020-11-15,0.0,0,38,32,28,0.0,0.0,0,20,34,25,46,0,36,0,47,0,0,29,,18,0.0,17,28,0.0,0.0,0.0,33,42,0.0,0,16,12,0,30,20,34,20,92,C,Auvergne
29,2020-11-22,0.0,9,17,23,12,34.0,0.0,0,0,38,31,37,0,41,20,40,0,25,65,,28,0.0,40,21,0.0,0.0,0.0,21,61,0.0,27,0,0,0,60,53,24,35,0,C,Auvergne
30,2020-11-29,0.0,8,33,53,42,0.0,0.0,0,23,36,0,0,0,18,0,40,9,14,22,,0,0.0,43,20,0.0,0.0,0.0,0,28,0.0,13,21,9,0,51,34,17,17,70,C,Auvergne
31,2020-12-06,0.0,0,31,52,0,0.0,0.0,29,22,9,0,0,44,40,32,74,10,0,0,,21,0.0,0,21,30.0,0.0,0.0,0,27,0.0,21,0,39,0,44,0,9,19,0,C,Auvergne
32,2020-12-13,0.0,0,39,44,26,27.0,0.0,0,36,20,0,30,24,56,39,24,0,23,25,,53,0.0,64,23,0.0,48.0,79.0,0,35,0.0,28,30,0,0,73,25,0,0,0,C,Auvergne
33,2020-12-20,0.0,0,46,27,0,0.0,0.0,0,0,19,0,47,0,28,29,30,0,0,60,,35,0.0,0,25,0.0,34.0,0.0,55,32,0.0,0,0,16,0,62,0,0,16,0,C,Auvergne
34,2020-12-27,21.0,0,55,30,19,0.0,21.0,82,30,39,0,34,31,36,0,32,0,0,46,,18,0.0,0,23,0.0,0.0,45.0,0,0,0.0,49,0,0,0,34,22,0,24,0,C,Auvergne
35,2021-01-03,22.0,0,36,24,25,0.0,0.0,37,17,18,0,38,39,43,49,27,0,0,20,,61,0.0,57,23,100.0,0.0,40.0,67,28,0.0,0,0,24,0,72,45,21,0,0,C,Auvergne
36,2021-01-10,0.0,4,41,30,22,0.0,0.0,93,28,34,0,64,20,43,0,54,0,27,39,,11,56.0,27,25,0.0,77.0,0.0,0,100,0.0,17,0,0,0,40,26,34,0,0,C,Auvergne
37,2021-01-17,0.0,13,34,32,30,0.0,0.0,21,0,24,26,39,16,54,0,65,0,27,35,,51,30.0,0,25,0.0,0.0,0.0,0,22,0.0,0,26,15,0,59,29,23,0,0,C,Auvergne
38,2021-01-24,0.0,0,48,25,22,23.0,0.0,0,0,26,0,37,0,28,54,66,0,24,23,,23,0.0,32,25,0.0,0.0,99.0,0,0,0.0,0,49,0,0,58,40,0,0,0,C,Auvergne
39,2021-01-31,25.0,0,31,40,20,27.0,0.0,0,34,29,0,55,27,47,47,46,0,31,25,,45,0.0,77,22,0.0,0.0,34.0,0,25,0.0,37,0,14,0,69,26,40,19,31,C,Auvergne
40,2021-02-07,0.0,0,43,0,54,0.0,0.0,0,50,27,0,58,0,17,0,51,14,0,18,,0,0.0,0,22,29.0,0.0,0.0,0,27,0.0,22,0,0,29,48,40,0,25,0,C,Auvergne
41,2021-02-14,0.0,7,38,18,34,0.0,0.0,30,23,0,23,58,16,47,0,72,0,16,68,,30,0.0,0,18,0.0,0.0,0.0,0,0,0.0,0,0,0,0,64,30,41,37,0,C,Auvergne
42,2021-02-21,0.0,0,51,16,42,0.0,0.0,0,0,30,34,21,82,70,65,55,0,64,26,,25,44.0,0,20,40.0,79.0,70.0,0,31,0.0,0,22,0,0,49,27,12,25,0,C,Auvergne
43,2021-02-28,21.0,13,55,29,34,0.0,0.0,43,0,21,0,57,47,16,25,25,0,33,24,,46,0.0,59,16,0.0,0.0,0.0,0,27,0.0,18,0,36,0,56,27,14,0,0,C,Auvergne
44,2021-03-07,0.0,11,48,0,22,0.0,0.0,0,26,21,26,35,20,52,0,52,30,93,27,,0,0.0,37,15,0.0,0.0,0.0,0,20,24.0,0,32,0,0,37,21,16,48,45,C,Auvergne
45,2021-03-14,0.0,0,49,0,32,45.0,0.0,34,17,39,0,24,35,54,0,65,9,0,13,,8,0.0,0,18,0.0,0.0,0.0,0,0,0.0,0,20,17,0,41,27,0,58,100,C,Auvergne
46,2021-03-21,0.0,13,59,29,23,0.0,16.0,0,19,52,0,25,58,44,67,55,11,0,24,,0,0.0,0,19,40.0,0.0,0.0,0,0,0.0,43,0,44,0,39,23,0,47,0,C,Auvergne
47,2021-03-28,0.0,17,47,39,45,34.0,26.0,0,100,39,0,57,32,47,0,52,0,16,37,,36,29.0,67,23,96.0,0.0,0.0,40,22,0.0,0,0,100,0,57,36,28,36,72,C,Auvergne
48,2021-04-04,38.0,8,52,18,39,39.0,0.0,0,42,22,24,48,30,61,43,47,0,0,42,,0,0.0,48,18,0.0,0.0,0.0,0,26,0.0,0,100,0,0,44,40,0,31,0,C,Auvergne
49,2021-04-11,20.0,7,48,25,36,0.0,0.0,0,34,30,0,29,47,86,77,26,0,29,23,,33,0.0,18,18,0.0,0.0,0.0,0,32,0.0,27,28,21,40,52,25,25,27,0,C,Auvergne
50,2021-04-18,0.0,36,59,25,16,42.0,0.0,33,0,29,43,32,46,72,25,60,24,44,29,,0,0.0,43,16,0.0,0.0,0.0,0,0,0.0,19,68,0,0,100,22,0,0,50,C,Auvergne
51,2021-04-25,0.0,12,32,0,30,27.0,0.0,0,17,23,0,42,41,66,97,55,0,24,26,,57,0.0,39,15,0.0,0.0,0.0,45,29,0.0,15,0,22,0,37,17,11,20,0,C,Auvergne
52,2021-05-02,0.0,7,37,16,0,25.0,0.0,0,0,24,0,34,0,46,0,45,0,0,28,,53,0.0,0,13,0.0,0.0,94.0,24,0,0.0,0,25,19,0,53,25,0,19,41,C,Auvergne
53,2021-05-09,0.0,14,30,19,24,0.0,0.0,68,21,50,0,0,31,43,41,59,0,40,14,,75,0.0,45,11,0.0,0.0,0.0,0,0,0.0,15,83,0,0,23,29,0,0,0,C,Auvergne
54,2021-05-16,0.0,5,36,0,18,0.0,0.0,66,0,12,0,43,88,60,22,38,0,16,68,,64,0.0,33,9,0.0,0.0,43.0,0,27,23.0,15,49,18,0,67,23,0,0,0,C,Auvergne
55,2021-05-23,0.0,10,54,0,12,0.0,0.0,28,0,53,37,21,50,45,0,50,0,36,0,,41,0.0,47,9,0.0,0.0,0.0,0,30,0.0,0,17,0,0,39,0,0,0,85,C,Auvergne
56,2021-05-30,29.0,8,48,31,27,0.0,0.0,28,0,35,63,48,54,52,29,44,0,0,43,,27,31.0,77,8,0.0,0.0,32.0,52,0,0.0,17,39,24,0,31,28,0,0,0,C,Auvergne
57,2021-06-06,0.0,0,54,0,15,0.0,0.0,61,18,32,75,56,40,62,34,58,22,17,48,,46,0.0,0,8,0.0,0.0,0.0,0,16,0.0,23,29,0,0,41,35,0,36,0,C,Auvergne
58,2021-06-13,0.0,0,45,18,17,0.0,67.0,0,0,15,0,53,56,58,74,51,0,0,32,,45,0.0,44,8,46.0,0.0,0.0,0,22,27.0,13,29,0,0,64,25,0,0,0,C,Auvergne
59,2021-06-20,0.0,11,39,0,12,32.0,0.0,0,0,64,54,69,48,79,55,63,0,0,53,,48,0.0,0,7,0.0,0.0,0.0,0,27,0.0,0,16,48,30,63,0,0,0,0,C,Auvergne
60,2021-06-27,0.0,15,52,0,18,0.0,100.0,0,0,43,0,32,35,46,0,34,0,0,0,,36,0.0,26,8,0.0,45.0,0.0,0,56,0.0,0,0,0,0,31,44,17,0,0,C,Auvergne
61,2021-07-04,0.0,16,61,0,19,0.0,0.0,31,0,26,0,29,47,51,0,51,0,30,36,,43,0.0,0,10,0.0,0.0,0.0,0,0,18.0,0,66,24,0,0,0,0,22,0,C,Auvergne
62,2021-07-11,0.0,0,37,27,0,0.0,0.0,0,0,13,0,40,54,70,63,59,0,47,35,,50,0.0,22,9,0.0,59.0,0.0,82,53,0.0,25,58,27,0,40,17,0,0,0,C,Auvergne
63,2021-07-18,36.0,0,68,25,25,0.0,0.0,0,49,42,36,52,79,40,0,53,13,18,19,,50,0.0,49,11,0.0,43.0,0.0,78,24,0.0,0,0,15,0,23,21,0,0,0,C,Auvergne
64,2021-07-25,0.0,6,37,0,0,0.0,16.0,24,52,36,0,66,65,51,0,60,0,29,0,,62,0.0,0,12,31.0,51.0,68.0,27,20,0.0,58,30,0,94,34,19,13,0,0,C,Auvergne
65,2021-08-01,57.0,7,41,20,0,0.0,0.0,0,30,37,0,74,64,65,40,67,0,0,0,,36,0.0,0,9,47.0,49.0,0.0,0,20,0.0,0,19,17,0,47,22,10,19,0,C,Auvergne
66,2021-08-08,0.0,8,49,23,50,33.0,0.0,97,0,0,0,39,42,31,37,44,0,44,84,,38,0.0,37,12,0.0,0.0,0.0,32,21,0.0,16,0,0,0,43,0,0,24,0,C,Auvergne
67,2021-08-15,0.0,15,54,15,41,0.0,0.0,0,31,42,0,87,32,33,0,54,0,31,0,,28,0.0,0,9,0.0,0.0,0.0,0,0,0.0,20,0,0,0,78,50,0,0,0,C,Auvergne
68,2021-08-22,0.0,6,51,0,0,100.0,0.0,58,21,15,0,75,57,17,0,66,0,44,40,,21,0.0,26,9,0.0,0.0,0.0,0,0,0.0,32,0,0,0,57,36,0,0,0,C,Auvergne
69,2021-08-29,30.0,0,44,15,0,0.0,0.0,0,0,36,54,54,0,60,61,35,0,95,39,,48,0.0,36,6,0.0,0.0,0.0,31,0,0.0,0,0,24,0,69,0,0,25,0,C,Auvergne
70,2021-09-05,24.0,0,50,0,0,0.0,19.0,0,89,0,0,41,56,47,26,61,0,45,20,,31,0.0,36,5,0.0,0.0,0.0,32,0,0.0,15,0,0,0,80,36,0,44,47,C,Auvergne
71,2021-09-12,52.0,0,49,0,36,0.0,40.0,0,21,55,0,34,49,29,22,58,0,37,51,,47,33.0,25,5,44.0,61.0,0.0,0,44,0.0,0,43,0,0,66,48,0,0,0,C,Auvergne
72,2021-09-19,0.0,0,39,15,56,0.0,74.0,29,36,44,0,45,22,90,39,68,0,0,0,,100,42.0,0,5,0.0,0.0,0.0,0,0,0.0,0,0,29,0,42,0,26,0,0,C,Auvergne
73,2021-09-26,0.0,5,50,0,12,0.0,50.0,0,0,62,0,44,58,57,0,55,0,20,34,,59,0.0,0,5,0.0,0.0,0.0,37,0,37.0,0,0,0,0,72,50,23,0,0,C,Auvergne
74,2021-10-03,0.0,0,45,0,44,0.0,0.0,31,0,68,35,52,33,32,70,84,0,0,42,,15,0.0,0,5,0.0,44.0,82.0,0,37,34.0,25,26,0,0,56,24,0,23,0,C,Auvergne
75,2021-10-10,0.0,0,46,29,68,0.0,28.0,0,51,59,29,78,63,46,67,61,0,0,20,,25,0.0,26,5,0.0,0.0,0.0,0,78,0.0,32,0,0,63,57,30,0,0,0,C,Auvergne
76,2021-10-17,0.0,0,60,18,40,0.0,0.0,0,27,99,49,100,91,77,26,49,0,87,0,,42,0.0,0,4,0.0,0.0,0.0,0,0,0.0,22,0,0,0,11,0,16,0,0,C,Auvergne
77,2021-10-24,0.0,0,45,20,20,0.0,0.0,0,39,78,100,27,53,84,60,33,0,48,33,,47,0.0,0,4,42.0,0.0,0.0,0,16,0.0,20,0,0,0,53,28,0,0,39,C,Auvergne
78,2021-10-31,0.0,0,44,0,26,0.0,0.0,0,0,65,28,67,73,40,30,42,0,0,40,,55,0.0,85,6,0.0,49.0,0.0,0,25,0.0,0,85,24,0,54,0,28,0,73,C,Auvergne
79,2021-11-07,0.0,0,83,0,0,0.0,0.0,85,0,53,0,53,48,43,0,42,0,33,0,,53,33.0,0,5,0.0,0.0,0.0,0,0,25.0,0,0,0,0,45,23,18,0,0,C,Auvergne
80,2021-11-14,0.0,6,50,15,26,0.0,0.0,0,0,63,40,79,57,36,23,51,0,0,100,,46,0.0,40,7,62.0,0.0,0.0,0,12,0.0,25,0,0,0,57,13,23,42,0,C,Auvergne
81,2021-11-21,0.0,9,57,0,30,0.0,0.0,0,24,85,0,53,57,61,57,55,0,0,91,,51,68.0,58,8,43.0,0.0,0.0,0,39,63.0,0,17,37,0,54,19,0,20,0,C,Auvergne
82,2021-11-28,0.0,24,47,20,0,0.0,0.0,0,0,59,0,19,53,54,61,47,100,49,49,,36,0.0,22,10,0.0,56.0,0.0,79,29,32.0,27,37,0,0,84,14,0,19,0,C,Auvergne
83,2021-12-05,0.0,12,66,19,0,0.0,0.0,0,0,69,0,46,22,50,43,41,21,40,37,,40,0.0,57,9,0.0,0.0,0.0,0,0,0.0,0,0,39,0,37,18,0,22,0,C,Auvergne
84,2021-12-12,0.0,19,57,0,61,0.0,0.0,100,0,75,0,46,81,0,70,34,25,0,42,,22,0.0,0,10,0.0,0.0,0.0,35,56,0.0,0,0,20,0,47,0,0,0,0,C,Auvergne
85,2021-12-19,0.0,28,67,66,26,39.0,0.0,40,0,100,0,21,22,53,0,68,62,44,0,,86,0.0,0,11,0.0,37.0,47.0,0,64,0.0,0,27,43,0,74,26,0,0,0,C,Auvergne
86,2021-12-26,0.0,83,85,56,100,0.0,61.0,0,0,72,32,89,59,51,0,35,76,0,0,,38,0.0,47,12,0.0,37.0,0.0,0,0,21.0,0,0,0,43,46,21,0,32,0,C,Auvergne
87,2022-01-02,28.0,100,94,100,56,0.0,0.0,0,31,71,0,72,61,32,64,64,42,21,30,,31,0.0,64,11,0.0,31.0,0.0,32,30,0.0,0,0,34,0,72,0,15,58,0,C,Auvergne
88,2022-01-09,0.0,34,69,49,30,0.0,0.0,0,0,67,0,26,57,58,53,66,28,0,0,,13,0.0,50,9,96.0,0.0,0.0,0,26,0.0,18,0,26,0,38,14,0,0,0,C,Auvergne
89,2022-01-16,100.0,63,90,55,48,0.0,0.0,0,49,75,0,38,54,36,30,44,0,48,35,,33,0.0,81,7,0.0,76.0,100.0,0,46,0.0,31,0,0,0,58,47,0,0,65,C,Auvergne
90,2022-01-23,42.0,63,81,60,37,0.0,0.0,42,31,61,0,54,43,59,72,40,25,39,65,,60,0.0,32,7,36.0,0.0,0.0,0,18,0.0,16,0,0,0,51,34,0,0,0,C,Auvergne
91,2022-01-30,0.0,39,58,35,37,0.0,38.0,0,0,52,0,48,44,86,0,56,18,34,32,,44,0.0,0,6,0.0,0.0,74.0,27,14,0.0,28,0,12,59,47,31,10,20,51,C,Auvergne
92,2022-02-06,0.0,29,64,87,0,0.0,0.0,58,0,31,0,58,59,100,40,56,0,33,18,,71,0.0,0,6,0.0,0.0,0.0,0,46,0.0,0,47,0,0,44,13,11,0,0,C,Auvergne
